idGroup|idProject|idIssue|descIssue|titleIssue|createAtIssue|labelsIssue|UpdateAtIssue|stateIssue|idAuthorIssue|idAssigneeIssue
1020|309|2536|El *Gestor* debe poder recibir peticiones de varios clientes     |conexiónGestor.recibirPeticiones|2019-10-05T23:53:21.799Z|user-story|2019-11-03T02:17:12.955Z|closed|877|877.0
1020|309|2535|El *Gestor* debe tener una conexión con los clientes para poder recibir peticiones y enviar noticias     |conexiónGestor|2019-10-05T23:51:56.859Z|feature|2019-10-21T17:29:19.403Z|opened|877|878.0
1020|309|2534|El *Cliente* debe poder filtrar por fecha, con los siguientes parámetros: * Fecha de inicio: Si se especifica, se servirán noticias posteriores a esta fecha. * Fecha de fin: Si se especifica, se servirán noticias anteriores a esta fecha.  **NOTA**: se debe especificar al menos una fecha (de inicio o fin) o ambas|búsquedaPetición.filtrarFecha|2019-10-05T23:36:02.803Z|user-story|2019-11-03T04:52:00.629Z|closed|877|877.0
1020|309|2533|El *Cliente* debe poder filtrar por palabra clave: el usuario puede especificar una palabra.  El *Gestor* devolverá al *Cliente* aquellas noticias en las que el campo ‘Palabras clave‘ contenga dicha palabra de búsqueda|búsquedaPetición.filtrarPalabra|2019-10-05T23:34:00.672Z|user-story|2019-11-02T00:29:16.339Z|closed|877|876.0
1020|309|2532|El *Cliente* debe poder filtrar por temática: Política, Economía o Deportes|búsquedaPetición.filtrarTema|2019-10-05T23:29:46.321Z|user-story|2019-11-02T00:29:15.891Z|closed|877|876.0
1020|309|2531|Una vez el usuario se ha ‘logueado’, el *Cliente* debe ofrecer las siguientes opciones de consultas de noticias que se pueden realizar: * Por temática * Por palabra clave * Por fecha|búsquedaPetición|2019-10-05T23:26:12.677Z|feature|2019-11-03T22:17:46.583Z|closed|877|877.0
1020|309|2530|El gestor debe tener una funcionalidad para insertar noticias a través de un fichero   |almacenamientoGestor.insertarFichero|2019-10-05T23:18:53.091Z|user-story|2019-11-03T02:17:13.508Z|closed|877|877.0
1020|309|2529|El gestor debe tener una funcionalidad para insertar noticias individualmente por pantalla   |almacenamientoGestor.insertarPantalla|2019-10-05T23:16:16.635Z|user-story|2019-11-03T22:09:37.349Z|closed|877|879.0
1020|309|2528||almacenamientoGestor|2019-10-05T23:13:11.978Z|feature|2019-11-03T22:09:39.382Z|closed|877|879.0
1020|309|2527|El *Gestor*, debe ofrecer una interfaz de texto (por línea de comandos), para poder introducir las noticias a distribuir a los *Clientes*, con las siguientes opciones: * Insertar noticias individualmente por pantalla * Insertar noticias a través de un fichero    |interfazGestor|2019-10-05T23:09:31.634Z|feature|2019-11-02T10:45:33.350Z|closed|877|877.0
1020|309|2510|Reunión grupal para estudiar la organización del proyecto y las tareas que realizaremos en este primer *Sprint*|Reunión Sprint1|2019-10-05T00:10:21.030Z|Meeting|2019-10-17T11:03:55.609Z|closed|877|877.0
1021|311|2831||Envío y recepción de mensajes en gestor|2019-10-22T23:36:40.202Z|bug|2019-11-03T23:00:20.156Z|closed|882|
1021|311|2830||Envío y recepción de mensajes en cliente|2019-10-22T21:42:50.373Z|bug|2019-10-22T23:44:21.036Z|closed|882|
1021|311|2829|"Crear un método toString o similar en el fichero fuente ""Noticia.java"" para permitir la impresión de noticias."|Mostrar noticia|2019-10-22T16:56:26.830Z|bug|2019-10-23T14:54:47.105Z|closed|882|881.0
1021|311|2782|Acabar la noticia.|Completar fichero fuente noticia|2019-10-19T19:09:27.461Z|user-story|2019-10-19T19:12:37.183Z|closed|882|882.0
1021|311|2724|Se debe poder insertar una noticia mediant el gestor.|Insertar noticia|2019-10-17T09:14:01.417Z|feature|2019-10-21T13:27:00.110Z|closed|881|
1021|311|2723|debe de mostrar las noticias|Consulta de noticias|2019-10-17T09:10:06.757Z|feature|2019-10-19T21:40:50.960Z|closed|881|883.0
1021|311|2722|se debe de poder introducir un nombre de usuario y el tipo de suscripción (Free o Premium) |Creacion de un sistema de login|2019-10-17T09:04:13.672Z|feature|2019-10-22T23:44:11.048Z|closed|881|882.0
1021|311|2590|Reunion miercoles a las 15:00|Reunion|2019-10-08T20:10:22.982Z|Meeting|2019-10-13T09:11:03.214Z|closed|881|
1021|311|2484|Preparar la estructura del fichero fuente noticia|Montar fichero noticia|2019-10-03T16:02:54.919Z|medium;workitem|2019-10-13T09:25:03.106Z|closed|882|882.0
1021|311|2483|Preparar la estructura del fichero fuente Gestor|Montar fichero Gestor|2019-10-03T16:01:57.208Z|medium;workitem|2019-10-08T11:46:32.562Z|closed|882|880.0
1021|311|2482||Reunión 1|2019-10-03T15:56:56.036Z|Meeting|2019-10-03T16:04:55.273Z|closed|882|
1021|311|2481|Preparar el esquema del fichero fuente cliente.|Montar fichero cliente|2019-10-03T15:53:01.560Z|medium;workitem|2019-10-13T18:12:42.600Z|closed|882|883.0
1021|311|2480|Dejar configurado en nuestras máquinas el broker de mensajes JMS, git, etc.|Configurar entorno|2019-10-03T15:43:09.101Z|high;workitem|2019-10-06T10:22:41.460Z|closed|882|883.0
1021|311|2479|Crear los ficheros fuente:  * [x]  Noticia * [x]  Gestor * [x]  Cliente|Creación Noticia, Gestor y usuario|2019-10-03T15:34:54.012Z|high;workitem|2019-10-06T11:24:48.528Z|closed|882|883.0
1021|311|2478|El contenido del directorio raíz de vuestra práctica, no es necesario indicar el contenido de cada subdirectorio.  Una breve explicación de cómo ejecutar vuestra práctica (bien explicando las instrucciones de los pasos a seguir o proporcionando un fichero tipo Makefile o equivalente).  Un listado de los componentes (clases java) que forman la práctica, indicando brevemente una descripción de las mismas.  Qué requisitos se han desarrollado, tanto de la funcionalidad básica, como de la funcionalidad extra (si ésta última se ha realizado). Además, debéis relacionar los requisitos de funcionalidad indicados en el enunciado y que hayáis implementado, con las clases Java indicadas anteriormente|Creación README.txt|2019-10-03T15:29:49.080Z|workitem|2019-10-06T10:56:05.931Z|closed|882|880.0
1022|313|2948|El cliente debe saber en qué orden (en cuanto a líneas) introducir su noticia|Orden de noticias al cliente|2019-11-01T03:20:39.721Z|user-story|2019-11-03T22:37:36.182Z|closed|887|887.0
1022|313|2947||Reunión puesta a punto|2019-11-01T03:19:08.675Z|Meeting|2019-11-01T12:50:18.169Z|closed|887|887.0
1022|313|2946||Cliente debe poder filtrar noticias por intervalo de fechas|2019-11-01T03:18:37.811Z|feature|2019-11-03T22:37:40.452Z|closed|887|886.0
1022|313|2945|El cliente debe poder leer todas las noticias que haya en cola|Leer noticias en cola|2019-11-01T03:17:16.987Z|user-story|2019-11-03T22:34:22.662Z|closed|887|885.0
1022|313|2944|Por ahora separamos palabras clave con comas en un string.|Las palabras clave no se agregan separadas|2019-11-01T03:15:55.494Z|bug|2019-11-03T13:46:02.446Z|closed|887|887.0
1022|313|2943||Solo se puede leer una noticia del fichero de texto|2019-11-01T03:14:17.398Z|bug|2019-11-03T16:28:21.379Z|closed|887|884.0
1022|313|2942|al añadir una noticia para cualquier entrada que no sea “no” te lleva automáticamente a introducir otra noticia|Fallo introduciendo dos noticias seguidas|2019-11-01T03:13:27.325Z|bug|2019-11-03T16:28:11.408Z|closed|887|884.0
1022|313|2880||Skype rápido|2019-10-26T16:30:39.133Z|Meeting|2019-10-27T16:28:45.418Z|closed|887|887.0
1022|313|2879|Se debe poder filtrar noticias por tipo de suscripción.|Usuario debe poder utilizar funcionalidad premium|2019-10-26T16:30:09.457Z|user-story|2019-11-03T22:37:30.424Z|closed|887|886.0
1022|313|2878|Se deben poder agregar noticias al servidor.|Actualizar noticias del servidor|2019-10-26T16:29:19.035Z|feature|2019-11-03T22:34:15.204Z|closed|887|885.0
1022|313|2861|Puesta en común.|Reunión vía Skype|2019-10-25T10:27:33.435Z|Meeting|2019-10-26T16:27:33.985Z|closed|887|887.0
1022|313|2860|El servidor únicamente lee a partir del segundo mensaje.|El servidor solo responde al primer mensaje|2019-10-25T10:26:22.303Z|bug;medium|2019-10-27T17:41:04.199Z|closed|887|884.0
1022|313|2811|Funcionalidad básica.|Suscriptores deben poder filtrar noticias publicadas|2019-10-20T19:14:43.582Z|feature;medium|2019-10-20T21:52:48.911Z|closed|887|
1022|313|2793|Funcionalidad extra|El usuario debe poder utilizar el Servicio de Noticias de forma distinta dependiendo del tipo de suscripción|2019-10-20T12:31:38.445Z|feature;low|2019-10-26T16:28:19.163Z|closed|887|
1022|313|2792|Pequeña reunión para aclarar algunos puntos.|Reunión de control vía Skype|2019-10-20T12:05:01.405Z|Meeting|2019-10-20T20:55:38.458Z|closed|887|887.0
1022|313|2627||Preparacion de interfaz en consola|2019-10-10T22:53:40.462Z|medium;workitem|2019-10-26T16:28:26.758Z|closed|887|886.0
1022|313|2626|Crear conexión cliente-servidor|Establecimiento de conexión|2019-10-10T22:52:58.210Z|high;workitem|2019-10-20T20:06:50.124Z|closed|887|885.0
1022|313|2586|Pequeña reunión antes de clase para puesta en común.|Pequeña reunión|2019-10-07T21:33:16.526Z|Meeting|2019-10-09T16:04:27.223Z|closed|887|887.0
1022|313|2576|Preparación del puesto de trabajo para inicio del desarrollo.|Creación de directorios y puesta a punto|2019-10-06T20:25:50.136Z|medium;workitem|2019-10-09T16:04:37.076Z|closed|887|885.0
1023|315|3007|No acepta archivo por fichero|implementarGestor.bugInsertarPorFichero|2019-11-03T17:32:55.106Z|bug|2019-11-03T18:01:31.706Z|closed|888|890.0
1023|315|3005|No devuelve las noticias correctas respecto a las fechas|implementarGestor.bugFechas|2019-11-03T17:16:59.980Z|bug|2019-11-03T17:33:06.297Z|closed|888|889.0
1023|315|3003|no acpeta letras por teclado y salta excepcion|implementarCliente.bugLetrasEnConsultas|2019-11-03T16:27:15.737Z|bug|2019-11-03T16:42:53.321Z|closed|888|889.0
1023|315|2993|Implementar una funcion que lea el contenido de las noticias devueltas tras una busqueda|ImplementarNoticia.lectorDeNoticias|2019-11-02T21:03:10.906Z|user-story|2019-11-02T21:18:25.983Z|closed|888|888.0
1023|315|2991|problema con los nombres de las tematicas|implementarCliente.bugtematica|2019-11-02T19:43:57.981Z|bug|2019-11-02T19:48:21.258Z|closed|888|890.0
1023|315|2990|Se cierran los scanner|implementarCliente.bugScanner|2019-11-02T19:20:06.106Z|bug|2019-11-02T19:32:49.404Z|closed|888|889.0
1023|315|2980|Escribir el readme|Readme|2019-11-02T17:10:14.378Z|workitem|2019-11-03T13:26:38.258Z|closed|888|890.0
1023|315|2926|Threads para la consultas de las funciones|implementarGestor.threads|2019-10-31T13:07:23.099Z|user-story|2019-11-02T19:22:29.922Z|closed|888|888.0
1023|315|2886|El gestor debera de recibir solicitudes del cliente y respondiendolas con la informacion que necesita|implementarGestor.recibirSolicitudes|2019-10-27T12:36:16.439Z|user-story|2019-11-02T19:22:30.500Z|closed|888|888.0
1023|315|2885||reunion fin de spring4|2019-10-27T12:29:27.769Z|Meeting|2019-10-27T17:41:36.821Z|closed|888|888.0
1023|315|2845|Devolvemos mal las palabras clave|Noticia.bug|2019-10-23T16:30:55.405Z|bug|2019-10-23T22:39:04.576Z|closed|888|888.0
1023|315|2844|Implementamos la clase Fecha para devolverlas facilmente|ClaseFecha|2019-10-23T16:07:05.092Z|feature|2019-10-23T16:24:26.491Z|closed|888|888.0
1023|315|2836|No funciona junto con la clase noticia|insertarporFichero.bug|2019-10-23T11:11:51.935Z|bug|2019-10-23T16:06:07.980Z|closed|888|890.0
1023|315|2835|No funciona la implementacion junto con noticia|insertarPorPantalla.bug|2019-10-23T11:11:07.739Z|bug|2019-10-23T16:06:15.065Z|closed|888|890.0
1023|315|2750|El programa no compilaba|Noticia.palabrasClaveBug|2019-10-19T11:21:04.420Z|bug|2019-10-31T13:09:39.432Z|closed|888|890.0
1023|315|2726|Consultas por fecha para la clase cliente|implementraCliente.consultaPorFecha|2019-10-17T09:20:58.618Z|user-story|2019-11-02T17:17:30.284Z|closed|888|888.0
1023|315|2725|Consulta por palabras clave para la calse cliente|implementarCliente.consultasPalabrasClave|2019-10-17T09:19:16.860Z|user-story|2019-11-02T17:44:38.681Z|closed|888|889.0
1023|315|2607||Distribucion de issues|2019-10-10T08:05:09.142Z|Meeting|2019-10-10T09:59:39.937Z|closed|888|888.0
1023|315|2605|Desarrollar la creación de consultas para filtrar las noticias disponibles por tipo|ImplementarCliente.consultasTematica|2019-10-09T20:49:10.955Z|user-story|2019-11-02T17:40:26.172Z|closed|888|889.0
1023|315|2604|desarrollar el sistema de logueo para el cliente|implementarCliente.login|2019-10-09T20:46:21.913Z|user-story|2019-10-17T09:00:05.621Z|closed|888|889.0
1023|315|2603|Desarrolar la interfaz del cliente|implementarCliente.interfaz|2019-10-09T20:42:52.425Z|user-story|2019-11-03T12:18:27.671Z|closed|888|891.0
1023|315|2602|Permitir la inserción de noticias por fichero|implementraGestor.insertarPorFichero|2019-10-09T20:41:19.259Z|user-story|2019-10-20T18:48:21.777Z|closed|888|890.0
1023|315|2601|Permitir la inserción de noticias por pantalla|implementarGestor.insertarPorPantalla|2019-10-09T20:40:11.658Z|user-story|2019-10-20T18:48:26.264Z|closed|888|890.0
1023|315|2600|Crear la interfaz del gestor|implementarGestor.interfaz|2019-10-09T20:38:18.935Z|user-story|2019-11-03T12:18:28.463Z|closed|888|891.0
1023|315|2599|Crear el cliente que permitira logearse y realizar consultas sobre las noticias publicadas|ImplementarCliente|2019-10-09T20:35:24.161Z|feature|2019-11-03T18:43:44.059Z|closed|888|889.0
1023|315|2598|Crear el gestor que insertara las noticias a distribuir entre los clientes|ImplementarGestor|2019-10-09T20:33:48.084Z|feature|2019-11-03T18:41:42.566Z|closed|888|888.0
1023|315|2597|Crear la clase noticia, con sus 4 campos de información: Título, Fecha, Palabras Clave y Contenido|ImplementarNoticia|2019-10-09T20:30:20.339Z|feature|2019-10-13T12:12:50.088Z|closed|888|890.0
1023|315|2579|Reunión de puesta en marcha del proyecto para todos los integrantes|Meeting|2019-10-07T16:41:40.026Z|Meeting|2019-10-08T08:10:04.405Z|closed|888|888.0
1024|317|2904|## Descripción del bug: <!-- Incluye un breve resumen del bug. --> Hay que implementar gestión de errores en caso de que la fecha esté en un formato incorrecto y que la temática no esté en los valores contemplados|Gestión de errores en la creación de noticias|2019-10-28T08:45:28.220Z|bug|2019-11-02T10:59:51.837Z|closed|893|893.0
1024|317|2903|## Descripción de la feature: <!-- Incluye una descripción detallada de la feature. --> La distinción entre usuario normal y premium. Esta es que imprima todo menos el contenido de las noticias en la free e imprima el contenido en premium ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación de la feature. -->  ## Contexto: <!-- ¿Cómo ha surgido la necesidad de esta feature? -->|Funcionalidad opcional de la práctica.|2019-10-28T08:41:25.932Z|feature|2019-11-01T19:05:31.027Z|closed|893|894.0
1024|317|2902|## Descripción del bug: <!-- Incluye un breve resumen del bug. --> Se debe implementar la gestión de errores en peticiones.|Gestión de errores en la petición|2019-10-28T08:38:11.072Z|bug|2019-11-01T19:22:20.627Z|closed|893|894.0
1024|317|2901|## Descripción del bug: <!-- Incluye un breve resumen del bug. --> Las fechas en diferentes partes del código aparecen como enteros y como strings, el objetivo de este issue es tenerla a lo largo del código como un solo issue.|Representación de una fecha|2019-10-28T08:36:57.786Z|bug|2019-10-31T22:48:46.122Z|closed|893|892.0
1024|317|2896|## Descripción del meeting: <!-- Una breve descripción. --> Tras la finalización de casi todos los issues planteados durante los primeros meetings este meeting es para plantear bugs que han surgido durante el desarrollo y nuevos issues que implementar. ## Fecha, lugar y duración estimada: El meeting será el día 28 de Octubre de 2019 en Sala de trabajo en grupo del bloque 1 a las 9 Se estima que el meeting dure 1 hora hasta las 10.  ## Motivo del meeting: <!-- Indica cuál es el motivo del meeting. --> Ver que más se puede pulir del proyecto para este Sprint final.  ## Puntos a tratar en el meeting: <!-- Describe lo que debería ocurrir. --> .  ## Contexto: <!-- ¿Qué ha causado el meeting? ¿Qué objetivos se buscan conseguir? --> La necesidad de un último meeting para la finalización del proyecto.|Meeting Sprint 5|2019-10-28T08:21:01.599Z|Meeting|2019-10-28T08:53:27.130Z|closed|893|893.0
1024|317|2849|## Descripción de la feature: <!-- Incluye una descripción detallada de la feature. --> Habría que implementar una opción de logout para que el cliente cierre su conexión con el servidor.  ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación de la feature. --> Podría ser una de las opciones del menú o que el usuario lo escriba por entrada para que ejecute el método...  ## Contexto: <!-- ¿Cómo ha surgido la necesidad de esta feature? -->|Logout|2019-10-24T07:44:58.463Z|feature|2019-10-28T08:50:37.599Z|closed|893|
1024|317|2848|"## Descripción del bug: <!-- Incluye un breve resumen del bug. --> Este bug se produce cuando en el inicio de sesión en el usuario se introduce un carácter ""|"", también se produce si a la hora de definir la cuenta premium se introduce cualquier cosa que no sea un número.  ## Comportamiento esperado: <!-- Describe lo que debería ocurrir. -->  Debería mandar un mensaje de error porque no acepta esos valores de entrada. ## Comportamiento actual: <!-- Describe lo que ocurre en lugar de lo que debería ocurrir. --> Saltan excepciones en ambos casos. ## Solución posible: <!-- No es obligatorio, pero puedes sugerir una solución al bug. --> Se debería implementar casos de que se introduzcan esos caracteres. Debería de distinguir ambos errores porque ambos salen como errores de inicio de sesión.  ## Pasos para recrear el bug: <!-- Incluye toda la información relevante. --> <!-- Puedes incluir imágenes si es necesario. -->  ## Contexto: <!-- ¿Cómo te ha afectado este bug? ¿Qué intentabas conseguir? -->"|Bug Inicio de sesión|2019-10-24T07:39:37.821Z|bug|2019-11-02T11:39:56.477Z|closed|893|895.0
1024|317|2847|## Descripción del meeting: <!-- Una breve descripción. --> El objetivo de este meeting es hacer un analisis del código ya hecho y hacer nuevos issues en función a este. ## Fecha, lugar y duración estimada: El meeting será el día 24 de Octubre de 2019 en la sala 1102 a las 9 Se estima que el meeting dure 1 hora hasta las 10.  ## Motivo del meeting: <!-- Indica cuál es el motivo del meeting. --> Debido a los avances de la última semana ha habido algunas dudas sobre el código desarrollado por otros miembros del equipo, de modo que se ha quedado para que se explique el funcionamiento del mismo y ver nuevos errores a tratar. ## Puntos a tratar en el meeting: <!-- Describe lo que debería ocurrir. --> 1. 1.1 1.2 2. 2.1 2.2 ...  ## Contexto: <!-- ¿Qué ha causado el meeting? ¿Qué objetivos se buscan conseguir? -->|Meeting Sprint3-Sprint4|2019-10-24T07:27:58.319Z|Meeting|2019-10-24T07:57:40.220Z|closed|893|893.0
1024|317|2686|Crear carpeta de librerías necesarias para la realización de la práctica con jms.jar e imq.jar.|Librerías|2019-10-15T07:39:37.219Z|workitem|2019-10-18T10:29:10.657Z|closed|893|893.0
1024|317|2685|Hay que hacer un MakeFile|Makefile|2019-10-15T07:24:32.470Z|workitem|2019-10-23T11:16:50.074Z|closed|893|892.0
1024|317|2684|## Descripción del meeting: <!-- Una breve descripción. --> Tenemos este meeting para discutir el progreso del sprint2 y el futuro del sprint3 ## Fecha, lugar y duración estimada: El meeting será el día 15 de Octubre  de 2019 en el aula 1102 a las 9 Se estima que el meeting dure 1 hora hasta las 10. ## Motivo del meeting: <!-- Indica cuál es el motivo del meeting. --> Planificar el Sprint3 en vista del progreso del Sprint2|Meeting Sprint2-Sprint3|2019-10-15T07:14:53.024Z|Meeting|2019-10-15T07:56:22.636Z|closed|893|893.0
1024|317|2596|## Descripción del user story: <!-- Incluye un breve resumen del user story. -->  ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. -->|.gitignore|2019-10-09T17:43:32.126Z|workitem|2019-10-19T11:08:26.370Z|closed|893|892.0
1024|317|2595|## Descripción del user story: <!-- Incluye un breve resumen del user story. -->  ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. -->|ReadMe|2019-10-09T17:42:59.313Z|workitem|2019-10-19T11:08:26.335Z|closed|893|892.0
1024|317|2452|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Asumimos que se hace a través de un txt, modificar una vez le hayamos preguntado al profesor.  Debe recorrer el fichero e introducir cada parámetro en un objeto tipo Noticia. También asumimos que estarán etiquetados debidamente dentro del fichero.  ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Es parte de la feature ""Introducir Noticias"""|Introducir Noticias por Fichero|2019-10-01T14:38:58.169Z|user-story|2019-10-26T18:03:36.571Z|closed|893|893.0
1024|317|2451|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Se introducen uno a uno los elementos de cada noticia por entrada standart.  ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Es parte de la feature ""Introducir Noticias"""|Introducir Noticias por StdIn|2019-10-01T14:36:09.166Z|user-story|2019-10-26T17:44:04.618Z|closed|893|893.0
1024|317|2450|## Descripción de la feature: <!-- Incluye una descripción detallada de la feature. --> Consiste en la introducción de un objeto tipo noticia por parte del gestor de dos modos posibles ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación de la feature. -->  ## Contexto: <!-- ¿Cómo ha surgido la necesidad de esta feature? --> Es una de las funcionalidades básicas de la práctica|Introducir Noticias|2019-10-01T14:34:35.698Z|feature|2019-10-26T18:03:49.157Z|closed|893|893.0
1024|317|2449|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Consulta mediante una de las palabras clave,introducida por el usuario buscandola en el array de Strings de cada noticia ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Es parte de la feature ""Filtrar Noticias"""|Filtrar por palabra clave|2019-10-01T14:32:59.360Z|user-story|2019-10-25T21:36:56.608Z|closed|893|892.0
1024|317|2448|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Hay que tener en cuenta que esta user story engloba a tanto las noticias posteriores a una fecha como a las anteriores a una fecha. ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Es parte de la feature ""Filtrar Noticias"""|Filtrar por fecha|2019-10-01T14:30:55.003Z|user-story|2019-10-25T21:36:56.319Z|closed|893|892.0
1024|317|2447|"## Descripción del user story: <!-- Incluye un breve resumen del user story. -->  En función de si es Política, Economía y Deportes ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. --> Para esta se debería de añadir un campo en el objeto noticia que contenga el tema. ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Es parte de la feature ""Filtrar Noticias"""|Filtrar por temática|2019-10-01T14:29:31.480Z|user-story|2019-10-25T21:36:56.050Z|closed|893|892.0
1024|317|2446|## Descripción de la feature: <!-- Incluye una descripción detallada de la feature. --> El cliente tiene la opción de filtrar las noticias que le son enviadas según una serie de parámetros ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación de la feature. -->  ## Contexto: <!-- ¿Cómo ha surgido la necesidad de esta feature? --> Es una de las funcionalidades de la práctica, es una opción del cliente.|Filtrar Noticias|2019-10-01T14:26:55.660Z|feature|2019-10-31T22:53:11.478Z|closed|893|892.0
1024|317|2445|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Tras la creación de la conexión consiste en el envío de usuario y privilegio a través de esta. ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Es parte de la feature ""Conexion Gestor/Cliente"""|Envío del usuario y privilegio al Gestor|2019-10-01T14:23:42.259Z|user-story|2019-10-19T14:28:51.822Z|closed|893|895.0
1024|317|2444|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Creación de la conexión entre Gestor y Cliente mediante la librería JMS ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Es parte de la feature ""Conexion Gestor Cliente"""|Creación de la conexión|2019-10-01T14:22:22.337Z|user-story|2019-10-19T14:28:58.936Z|closed|893|895.0
1024|317|2443|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Esta es la pantalla de inicio que debe recibir el usuario y el privilegio antes de iniciar la conexión ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. --> Mediante StdIn y albergando usuario en un String y privilegio con un desplegable? ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Pertenece al issue ""Conexión Gestor/Cliente"""|Login de Usuario|2019-10-01T14:19:53.287Z|user-story|2019-10-19T14:29:09.935Z|closed|893|895.0
1024|317|2442|## Descripción de la feature: <!-- Incluye una descripción detallada de la feature. --> Consiste en la creación de la conexión gestor/cliente y los pasos intermedios involucrados en esta. ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación de la feature. -->  ## Contexto: <!-- ¿Cómo ha surgido la necesidad de esta feature? --> Se ejecutará al comienzo del programa sin interacción del usuario previa.|Conexión Gestor/Cliente|2019-10-01T14:17:32.935Z|feature|2019-10-19T14:29:23.004Z|closed|893|895.0
1024|317|2441|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Envío de las noticias de gestor a cliente mediante la conexión entre estos empleando JMS ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Es parte de la feature ""Consulta de Noticias"""|Envío de noticias de Gestor a Cliente|2019-10-01T14:15:21.835Z|user-story|2019-10-27T17:39:52.235Z|closed|893|894.0
1024|317|2440|"## Descripción del user story: <!-- Incluye un breve resumen del user story. --> Como enviar la petición desde el cliente al gestor mediante la librería JMS. ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación del user story. -->  ## Contexto: <!-- ¿Por qué es necesaria esta user story? ¿Qué feature tiene relacionada? --> <!-- Usar el código del issue de la feature. --> Parte de la feature ""Consulta de noticias"""|Petición de consulta del cliente al servidor|2019-10-01T14:13:31.848Z|user-story|2019-10-27T17:38:17.399Z|closed|893|894.0
1024|317|2439|## Descripción de la feature: <!-- Incluye una descripción detallada de la feature. --> Cosiste en la consulta al gestor por parte del cliente que requerirá de un menú para ello por parte del cliente. ## Posible implementación: <!-- No es obligatorio, pero puedes sugerir una implementación de la feature. -->  ## Contexto: <!-- ¿Cómo ha surgido la necesidad de esta feature? --> Tras la conexión al Gestor después del login hay que implementar la realización de la conexión.|Consulta de noticias|2019-10-01T14:10:04.211Z|feature|2019-10-27T17:42:02.998Z|closed|893|894.0
1024|317|2438|## Descripción de la feature: Consiste en los objetos que representarán a los clientes, noticias y la conexión entre gestor y cliente que se hallarán presentes en las tres clases.      ## Posible implementación: -La conexión lo sabremos cuando demos JMS -Cliente estaría formado por un String usuario y un booleano de privilegios ## Contexto: Es imprescindible para el correcto funcionamiento de la práctica.|Clases Java|2019-10-01T14:05:48.893Z|feature|2019-10-10T21:38:23.298Z|closed|893|894.0
